-0.772070,1.672803
-0.736914,1.669873
-0.710547,1.666211
-0.662208,1.657422
-0.653418,1.655225
-0.635840,1.663281
-0.675389,1.658887
-0.670996,1.657422
-0.798437,1.636914
-0.380957,1.672803
-0.460059,1.667676
-0.517187,1.661816
-0.530371,1.658887
-0.692969,1.644238
-0.741309,1.638379
-0.776465,1.634717
-0.890723,1.628125
-0.842383,1.621533
-0.864355,1.624463
-0.851173,1.624463
-0.802833,1.625928
-0.776466,1.625928
-0.754493,1.628125
-0.728125,1.630322
-0.719336,1.631787
-0.728125,1.631787
-0.754492,1.631055
-0.794042,1.628857
-0.820409,1.628857
-0.824805,1.628857
-0.833594,1.628857
-0.881933,1.626660
-0.890723,1.626660
-0.895117,1.625928
-0.930273,1.618604
-0.947851,1.619336
-0.947852,1.619336
-0.961035,1.619336
-0.969824,1.631055
-0.952246,1.637646
-0.965430,1.636914
-0.908301,1.636182
-0.908301,1.635449
-0.864355,1.634717
-0.824806,1.633252
-0.824805,1.633252
-0.802832,1.632520
-0.789648,1.631787
-0.798437,1.631787
-0.807227,1.631787
-0.802832,1.631787
-0.758887,1.639844
-0.758887,1.639844
-0.754492,1.636914
-0.758887,1.635449
-0.767676,1.635449
-0.767676,1.639111
-0.758887,1.639111
-0.517188,1.669873
-0.095313,1.651563
-0.086523,1.651563
0.058496,1.652295
0.071680,1.652295
0.067285,1.660352
0.018945,1.674268
-0.020605,1.679395
-0.095312,1.689648
-0.104102,1.705029
-0.112891,1.710156
-0.117285,1.713086
-0.205176,1.731396
0.374902,1.660352
0.295802,1.666211
0.344140,1.666211
0.370507,1.665479
0.405663,1.665479
0.436425,1.665479
0.475977,1.665479
0.344141,1.658154
0.348535,1.655225
0.361719,1.647900
0.352930,1.643506
0.357324,1.644971
0.370508,1.644971
0.616602,1.617139
0.704492,1.604688
0.770410,1.596631
0.647367,1.601025
0.502348,1.614209
0.361728,1.631054
0.287020,1.641308
0.256253,1.647167
0.234277,1.650098
0.269433,1.658154
0.265039,1.659619
0.256250,1.662549
0.251856,1.664014
0.243067,1.664746
0.234278,1.665478
0.234277,1.665479
0.256249,1.660352
0.260644,1.655225
0.278222,1.650098
0.278223,1.650098
0.172754,1.643506
0.124414,1.648633
0.089258,1.655957
0.058497,1.655957
0.045313,1.655957
0.027734,1.655957
-0.143652,1.671338
-0.095312,1.683057
-0.095312,1.680127
-0.104102,1.679395
-0.148047,1.678662
-0.143652,1.683057
-0.161230,1.677197
-0.200781,1.673535
-0.165625,1.673535
-0.007422,1.685254
-0.697363,1.672803
-0.609473,1.703564
-0.609473,1.707227
-0.697363,1.710156
-0.688574,1.712354
-0.732520,1.714551
-0.780859,1.718213
-0.772070,1.729199
-0.763281,1.735791
-0.758887,1.737256
-0.758887,1.737988
-0.743281,1.755918
0.642969,1.669873
0.642969,1.639111
0.546289,1.608350
0.445215,1.630322
0.440820,1.637646
0.137598,1.674268
0.106836,1.677930
-0.095312,1.687451
-0.068945,1.688916
-0.068945,1.688916
-0.363379,1.709424
-0.095312,1.689648
0.128809,1.672070
0.251855,1.660352
0.361719,1.644238
0.440820,1.636914
0.515527,1.628125
0.581445,1.618604
0.629785,1.609814
0.673730,1.608350
0.717676,1.602490
0.766016,1.596631
0.787988,1.590771
-0.082129,1.795117
0.330957,1.849316
0.317773,1.849316
0.313379,1.849316
0.313379,1.849316
0.308984,1.849316
0.304590,1.849316
0.282617,1.849316
0.282617,1.849316
0.278223,1.849316
0.269434,1.849316
0.265039,1.849316
0.291406,1.849316
0.300195,1.847852
0.300195,1.847852
0.308984,1.847119
0.308984,1.847119
0.374902,1.902051
0.370508,1.902051
0.348535,1.902051
0.335352,1.902051
0.348535,1.902051
0.357324,1.902051
0.357324,1.902051
0.357324,1.902051
0.370508,1.902051
0.379297,1.901318
0.388086,1.901318
0.388086,1.901318
0.370508,1.900586
0.370508,1.900586
0.361719,1.900586
0.357324,1.900586
0.348535,1.900586
0.366113,1.900586
0.366113,1.900586
0.370508,1.899854
0.370508,1.899854
0.366113,1.899854
0.366113,1.899854
0.370508,1.899854
0.374902,1.899854
0.379297,1.899854
0.383691,1.899854
0.374903,1.899854
0.370508,1.899854
0.370508,1.899854
0.361720,1.899854
0.361719,1.899854
0.348535,1.899854
0.366113,1.899854
0.366113,1.899854
0.366113,1.899854
0.370508,1.899854
0.379297,1.899854
0.388086,1.899854
0.458398,1.883008
0.471582,1.876416
0.550684,1.852246
0.651758,1.823682
0.704492,1.811230
0.722070,1.805371
0.730859,1.799512
0.717676,1.790723
0.713281,1.788525
0.739647,1.799511
0.722070,1.806836
0.673731,1.814160
0.691303,1.810499
0.730852,1.801711
0.739648,1.795118
0.752831,1.789258
0.770410,1.783399
0.787987,1.777540
0.801170,1.773877
0.809961,1.770947
0.787988,1.771680
0.722071,1.781201
0.722070,1.782666
0.722070,1.808301
0.722070,1.813428
0.722070,1.818555
0.686914,1.828076
0.647363,1.829541
0.612207,1.833936
0.722056,1.770955
0.726465,1.766553
0.480379,1.716017
0.462793,1.713818
0.313379,1.710889
-0.042578,1.792920
-0.156836,1.818555
-0.183203,1.831738
-0.301855,1.780469
-0.578711,1.808301
-0.090918,1.740186
-0.249121,1.634717
-0.750098,1.677930
-0.750098,1.660352
-0.895117,1.646436
-0.987402,1.647900
-2.002539,1.572461
-1.483984,1.592236
-1.308203,1.641309
-1.325781,1.675732
-1.100000,1.720000
0.137598,1.883740
0.005762,1.895459
0.032129,1.915967
-1.097266,1.827344
-1.246680,1.836133
-1.325781,1.852979
-1.128027,1.874951
-1.057715,1.870557
-0.983008,1.869824
-0.939063,1.867627
-0.921484,1.848584
-0.745703,1.825879
-0.697363,1.561475
-0.719336,1.580518
-0.644629,1.586377
-0.323828,1.565869
-0.152441,1.543164
0.120020,1.538770
0.440820,1.543164
0.682520,1.545361
0.717676,1.557080
0.471582,1.549023
0.212305,1.546094
-0.038184,1.534375
0.352930,1.526318
0.467187,1.508008
0.467187,1.510937
0.546289,1.513867
0.493555,1.511670
0.458402,1.509473
0.445216,1.509473
0.396886,1.509473
0.370508,1.509473
0.550684,1.503613
0.809961,1.508740
0.814355,1.520459
0.805566,1.528516
0.779199,1.510205
0.801172,1.503613
0.990137,1.517529
0.933008,1.516797
0.897852,1.512402
0.766016,1.516064
0.366113,1.543896
0.607812,1.544629
0.954980,1.441357
0.968164,1.427441
0.972559,1.376904
0.976953,1.368115
0.968164,1.392285
0.994531,1.412793
0.985742,1.428906
0.954980,1.443555
0.941797,1.467725
0.893457,1.484570
0.867090,1.590039
0.818750,1.640576
0.585840,1.865430
0.427637,1.866895
0.511133,1.860303
0.449609,1.841992
0.163965,1.835400
0.093652,1.847119
-0.235937,1.833203
-0.218359,1.821484
-0.200781,1.809766
-0.187598,1.802441
-0.165625,1.796582
-0.121680,1.768018
-0.112891,1.760693
-0.776465,1.726270
-0.859961,1.723340
-0.899512,1.726270
-0.934668,1.724072
-0.934668,1.724072
-0.952246,1.724805
-0.978613,1.723340
-0.965430,1.727734
-0.961035,1.729932
-0.961035,1.699932
-0.754492,1.796582
-1.576270,1.535107
-1.365332,1.551953
-1.180762,1.571729
-1.106055,1.594434
-0.750098,1.601758
0.067285,1.667676
-0.218359,1.701367
-0.741309,1.744580
-0.961035,1.755566
-1.010000,1.020000
-1.010000,1.020000
